"","ID","Block","genotype","antibiotics","exposure","Condition","time","outcome"
"854","2_Red_plus_antibiotics_healthy",2,"Red","plus_antibiotics","healthy","H",69,0
"855","2_Yellow_plus_antibiotics_healthy",2,"Yellow","plus_antibiotics","healthy","H",69,0
"856","3_Black_plus_antibiotics_healthy",3,"Black","plus_antibiotics","healthy","H",69,0
"857","3_Blue_plus_antibiotics_healthy",3,"Blue","plus_antibiotics","healthy","H",69,0
"858","3_Green_plus_antibiotics_healthy",3,"Green","plus_antibiotics","healthy","H",69,0
"859","3_Grey_plus_antibiotics_healthy",3,"Grey","plus_antibiotics","healthy","H",69,0
"860","3_Neon_plus_antibiotics_healthy",3,"Neon","plus_antibiotics","healthy","H",69,0
"861","3_Orange_plus_antibiotics_healthy",3,"Orange","plus_antibiotics","healthy","H",69,0
"862","3_Pink_plus_antibiotics_healthy",3,"Pink","plus_antibiotics","healthy","H",69,0
"863","3_Purple_plus_antibiotics_healthy",3,"Purple","plus_antibiotics","healthy","H",69,0
"864","3_Red_plus_antibiotics_healthy",3,"Red","plus_antibiotics","healthy","H",69,0
"865","3_Yellow_plus_antibiotics_healthy",3,"Yellow","plus_antibiotics","healthy","H",69,0
"866","4_Black_plus_antibiotics_healthy",4,"Black","plus_antibiotics","healthy","H",69,0
"867","4_Blue_plus_antibiotics_healthy",4,"Blue","plus_antibiotics","healthy","H",69,0
"868","4_Green_plus_antibiotics_healthy",4,"Green","plus_antibiotics","healthy","H",69,0
"869","4_Grey_plus_antibiotics_healthy",4,"Grey","plus_antibiotics","healthy","H",69,0
"870","4_Neon_plus_antibiotics_healthy",4,"Neon","plus_antibiotics","healthy","H",69,0
"871","4_Orange_plus_antibiotics_healthy",4,"Orange","plus_antibiotics","healthy","H",69,0
"872","4_Pink_plus_antibiotics_healthy",4,"Pink","plus_antibiotics","healthy","H",69,0
"873","4_Purple_plus_antibiotics_healthy",4,"Purple","plus_antibiotics","healthy","H",69,0
"874","4_Red_plus_antibiotics_healthy",4,"Red","plus_antibiotics","healthy","H",69,0
"875","4_Yellow_plus_antibiotics_healthy",4,"Yellow","plus_antibiotics","healthy","H",69,0
"876","5_Black_plus_antibiotics_healthy",5,"Black","plus_antibiotics","healthy","H",69,0
"877","5_Blue_plus_antibiotics_healthy",5,"Blue","plus_antibiotics","healthy","H",69,0
"878","5_Green_plus_antibiotics_healthy",5,"Green","plus_antibiotics","healthy","H",69,0
"879","5_Grey_plus_antibiotics_healthy",5,"Grey","plus_antibiotics","healthy","H",69,0
"880","5_Neon_plus_antibiotics_healthy",5,"Neon","plus_antibiotics","healthy","H",69,0
"881","5_Orange_plus_antibiotics_healthy",5,"Orange","plus_antibiotics","healthy","H",69,0
"882","5_Pink_plus_antibiotics_healthy",5,"Pink","plus_antibiotics","healthy","H",69,0
"883","5_Purple_plus_antibiotics_healthy",5,"Purple","plus_antibiotics","healthy","H",69,0
"884","5_Red_plus_antibiotics_healthy",5,"Red","plus_antibiotics","healthy","H",69,0
"885","5_Yellow_plus_antibiotics_healthy",5,"Yellow","plus_antibiotics","healthy","H",69,0
"886","1_Black_plus_antibiotics_disease",1,"Black","plus_antibiotics","disease","H",69,0
"887","1_Blue_plus_antibiotics_disease",1,"Blue","plus_antibiotics","disease","H",69,0
"888","1_Green_plus_antibiotics_disease",1,"Green","plus_antibiotics","disease","H",69,0
"889","1_Grey_plus_antibiotics_disease",1,"Grey","plus_antibiotics","disease","H",69,0
"890","1_Neon_plus_antibiotics_disease",1,"Neon","plus_antibiotics","disease","H",69,0
"891","1_Orange_plus_antibiotics_disease",1,"Orange","plus_antibiotics","disease","H",69,0
"892","1_Pink_plus_antibiotics_disease",1,"Pink","plus_antibiotics","disease","H",69,0
"893","1_Purple_plus_antibiotics_disease",1,"Purple","plus_antibiotics","disease","H",69,0
"894","1_Red_plus_antibiotics_disease",1,"Red","plus_antibiotics","disease","H",69,0
"895","1_Yellow_plus_antibiotics_disease",1,"Yellow","plus_antibiotics","disease","H",69,0
"896","2_Black_plus_antibiotics_disease",2,"Black","plus_antibiotics","disease","H",69,0
"897","2_Blue_plus_antibiotics_disease",2,"Blue","plus_antibiotics","disease","H",69,0
"898","2_Green_plus_antibiotics_disease",2,"Green","plus_antibiotics","disease","H",69,0
"899","2_Grey_plus_antibiotics_disease",2,"Grey","plus_antibiotics","disease","H",69,0
"900","2_Neon_plus_antibiotics_disease",2,"Neon","plus_antibiotics","disease","H",69,0
"901","2_Orange_plus_antibiotics_disease",2,"Orange","plus_antibiotics","disease","H",69,0
"902","2_Pink_plus_antibiotics_disease",2,"Pink","plus_antibiotics","disease","H",69,0
"903","2_Purple_plus_antibiotics_disease",2,"Purple","plus_antibiotics","disease","H",69,0
"904","2_Red_plus_antibiotics_disease",2,"Red","plus_antibiotics","disease","H",69,0
"905","2_Yellow_plus_antibiotics_disease",2,"Yellow","plus_antibiotics","disease","H",69,0
"906","3_Black_plus_antibiotics_disease",3,"Black","plus_antibiotics","disease","H",69,0
"907","3_Blue_plus_antibiotics_disease",3,"Blue","plus_antibiotics","disease","H",69,0
"908","3_Green_plus_antibiotics_disease",3,"Green","plus_antibiotics","disease","H",69,0
"909","3_Grey_plus_antibiotics_disease",3,"Grey","plus_antibiotics","disease","H",69,0
"910","3_Neon_plus_antibiotics_disease",3,"Neon","plus_antibiotics","disease","H",69,0
"911","3_Orange_plus_antibiotics_disease",3,"Orange","plus_antibiotics","disease","H",69,0
"912","3_Pink_plus_antibiotics_disease",3,"Pink","plus_antibiotics","disease","H",69,0
"913","3_Purple_plus_antibiotics_disease",3,"Purple","plus_antibiotics","disease","H",69,0
"914","3_Red_plus_antibiotics_disease",3,"Red","plus_antibiotics","disease","H",69,0
"915","3_Yellow_plus_antibiotics_disease",3,"Yellow","plus_antibiotics","disease","WBD",69,0
"916","4_Black_plus_antibiotics_disease",4,"Black","plus_antibiotics","disease","H",69,0
"917","4_Blue_plus_antibiotics_disease",4,"Blue","plus_antibiotics","disease","H",69,0
"918","4_Green_plus_antibiotics_disease",4,"Green","plus_antibiotics","disease","H",69,0
"919","4_Grey_plus_antibiotics_disease",4,"Grey","plus_antibiotics","disease","H",69,0
"920","4_Neon_plus_antibiotics_disease",4,"Neon","plus_antibiotics","disease","H",69,0
"921","4_Orange_plus_antibiotics_disease",4,"Orange","plus_antibiotics","disease","WBD",69,0
"922","4_Pink_plus_antibiotics_disease",4,"Pink","plus_antibiotics","disease","H",69,0
"923","4_Purple_plus_antibiotics_disease",4,"Purple","plus_antibiotics","disease","H",69,0
"924","4_Red_plus_antibiotics_disease",4,"Red","plus_antibiotics","disease","H",69,0
"925","4_Yellow_plus_antibiotics_disease",4,"Yellow","plus_antibiotics","disease","WBD",69,0
"926","5_Black_plus_antibiotics_disease",5,"Black","plus_antibiotics","disease","H",69,0
"927","5_Blue_plus_antibiotics_disease",5,"Blue","plus_antibiotics","disease","H",69,0
"928","5_Green_plus_antibiotics_disease",5,"Green","plus_antibiotics","disease","H",69,0
"929","5_Grey_plus_antibiotics_disease",5,"Grey","plus_antibiotics","disease","H",69,0
"930","5_Neon_plus_antibiotics_disease",5,"Neon","plus_antibiotics","disease","H",69,0
"931","5_Orange_plus_antibiotics_disease",5,"Orange","plus_antibiotics","disease","H",69,0
"932","5_Pink_plus_antibiotics_disease",5,"Pink","plus_antibiotics","disease","H",69,0
"933","5_Purple_plus_antibiotics_disease",5,"Purple","plus_antibiotics","disease","H",69,0
"934","5_Red_plus_antibiotics_disease",5,"Red","plus_antibiotics","disease","WBD",69,0
"935","5_Yellow_plus_antibiotics_disease",5,"Yellow","plus_antibiotics","disease","H",69,0
"936","2_Black_no_antibiotics_healthy",2,"Black","no_antibiotics","healthy","H",78,0
"937","2_Blue_no_antibiotics_healthy",2,"Blue","no_antibiotics","healthy","H",78,0
"938","2_Green_no_antibiotics_healthy",2,"Green","no_antibiotics","healthy","WBD",78,1
"939","2_Grey_no_antibiotics_healthy",2,"Grey","no_antibiotics","healthy","H",78,0
"940","2_Neon_no_antibiotics_healthy",2,"Neon","no_antibiotics","healthy","H",78,0
"941","2_Orange_no_antibiotics_healthy",2,"Orange","no_antibiotics","healthy","H",78,0
"942","2_Pink_no_antibiotics_healthy",2,"Pink","no_antibiotics","healthy","H",78,0
"943","2_Purple_no_antibiotics_healthy",2,"Purple","no_antibiotics","healthy","H",78,0
"944","2_Red_no_antibiotics_healthy",2,"Red","no_antibiotics","healthy","H",78,0
"945","2_Yellow_no_antibiotics_healthy",2,"Yellow","no_antibiotics","healthy","H",78,0
"946","3_Black_no_antibiotics_healthy",3,"Black","no_antibiotics","healthy","H",78,0
"947","3_Blue_no_antibiotics_healthy",3,"Blue","no_antibiotics","healthy","H",78,0
"948","3_Grey_no_antibiotics_healthy",3,"Grey","no_antibiotics","healthy","H",78,0
"949","3_Neon_no_antibiotics_healthy",3,"Neon","no_antibiotics","healthy","H",78,0
"950","3_Pink_no_antibiotics_healthy",3,"Pink","no_antibiotics","healthy","H",78,0
"951","3_Purple_no_antibiotics_healthy",3,"Purple","no_antibiotics","healthy","WBD",78,0
"952","3_Red_no_antibiotics_healthy",3,"Red","no_antibiotics","healthy","H",78,0
"953","4_Black_no_antibiotics_healthy",4,"Black","no_antibiotics","healthy","H",78,0
"954","4_Blue_no_antibiotics_healthy",4,"Blue","no_antibiotics","healthy","H",78,0
"955","4_Green_no_antibiotics_healthy",4,"Green","no_antibiotics","healthy","H",78,0
"956","4_Grey_no_antibiotics_healthy",4,"Grey","no_antibiotics","healthy","H",78,0
"957","4_Neon_no_antibiotics_healthy",4,"Neon","no_antibiotics","healthy","H",78,0
"958","4_Orange_no_antibiotics_healthy",4,"Orange","no_antibiotics","healthy","H",78,0
"959","4_Pink_no_antibiotics_healthy",4,"Pink","no_antibiotics","healthy","H",78,0
"960","4_Purple_no_antibiotics_healthy",4,"Purple","no_antibiotics","healthy","H",78,0
"961","4_Red_no_antibiotics_healthy",4,"Red","no_antibiotics","healthy","H",78,0
"962","4_Yellow_no_antibiotics_healthy",4,"Yellow","no_antibiotics","healthy","H",78,0
"963","5_Black_no_antibiotics_healthy",5,"Black","no_antibiotics","healthy","H",78,0
"964","5_Blue_no_antibiotics_healthy",5,"Blue","no_antibiotics","healthy","H",78,0
"965","5_Green_no_antibiotics_healthy",5,"Green","no_antibiotics","healthy","H",78,0
"966","5_Grey_no_antibiotics_healthy",5,"Grey","no_antibiotics","healthy","H",78,0
"967","5_Neon_no_antibiotics_healthy",5,"Neon","no_antibiotics","healthy","H",78,0
"968","5_Orange_no_antibiotics_healthy",5,"Orange","no_antibiotics","healthy","H",78,0
"969","5_Pink_no_antibiotics_healthy",5,"Pink","no_antibiotics","healthy","H",78,0
"970","5_Purple_no_antibiotics_healthy",5,"Purple","no_antibiotics","healthy","H",78,0
"971","5_Red_no_antibiotics_healthy",5,"Red","no_antibiotics","healthy","H",78,0
"972","5_Yellow_no_antibiotics_healthy",5,"Yellow","no_antibiotics","healthy","H",78,0
"973","1_Black_no_antibiotics_disease",1,"Black","no_antibiotics","disease","H",78,0
"974","1_Blue_no_antibiotics_disease",1,"Blue","no_antibiotics","disease","H",78,0
"975","1_Green_no_antibiotics_disease",1,"Green","no_antibiotics","disease","WBD",78,1
"976","1_Grey_no_antibiotics_disease",1,"Grey","no_antibiotics","disease","WBD",78,0
"977","1_Neon_no_antibiotics_disease",1,"Neon","no_antibiotics","disease","WBD",78,0
"978","1_Orange_no_antibiotics_disease",1,"Orange","no_antibiotics","disease","WBD",78,1
"979","1_Pink_no_antibiotics_disease",1,"Pink","no_antibiotics","disease","H",78,0
"980","1_Purple_no_antibiotics_disease",1,"Purple","no_antibiotics","disease","H",78,0
"981","1_Red_no_antibiotics_disease",1,"Red","no_antibiotics","disease","WBD",78,1
"982","1_Yellow_no_antibiotics_disease",1,"Yellow","no_antibiotics","disease","WBD",78,1
"983","2_Black_no_antibiotics_disease",2,"Black","no_antibiotics","disease","H",78,0
"984","2_Blue_no_antibiotics_disease",2,"Blue","no_antibiotics","disease","H",78,0
"985","2_Green_no_antibiotics_disease",2,"Green","no_antibiotics","disease","H",78,0
"986","2_Grey_no_antibiotics_disease",2,"Grey","no_antibiotics","disease","H",78,0
"987","2_Neon_no_antibiotics_disease",2,"Neon","no_antibiotics","disease","H",78,0
"988","2_Orange_no_antibiotics_disease",2,"Orange","no_antibiotics","disease","H",78,0
"989","2_Pink_no_antibiotics_disease",2,"Pink","no_antibiotics","disease","H",78,0
"990","2_Purple_no_antibiotics_disease",2,"Purple","no_antibiotics","disease","H",78,0
"991","2_Red_no_antibiotics_disease",2,"Red","no_antibiotics","disease","WBD",78,1
"992","2_Yellow_no_antibiotics_disease",2,"Yellow","no_antibiotics","disease","WBD",78,1
"993","3_Black_no_antibiotics_disease",3,"Black","no_antibiotics","disease","H",78,0
"994","3_Blue_no_antibiotics_disease",3,"Blue","no_antibiotics","disease","H",78,0
"995","3_Green_no_antibiotics_disease",3,"Green","no_antibiotics","disease","H",78,0
"996","3_Grey_no_antibiotics_disease",3,"Grey","no_antibiotics","disease","H",78,0
"997","3_Neon_no_antibiotics_disease",3,"Neon","no_antibiotics","disease","H",78,0
"998","3_Orange_no_antibiotics_disease",3,"Orange","no_antibiotics","disease","H",78,0
"999","3_Pink_no_antibiotics_disease",3,"Pink","no_antibiotics","disease","H",78,0
"1000","3_Purple_no_antibiotics_disease",3,"Purple","no_antibiotics","disease","H",78,0
"1001","3_Red_no_antibiotics_disease",3,"Red","no_antibiotics","disease","H",78,0
"1002","3_Yellow_no_antibiotics_disease",3,"Yellow","no_antibiotics","disease","H",78,0
"1003","4_Black_no_antibiotics_disease",4,"Black","no_antibiotics","disease","H",78,0
"1004","4_Blue_no_antibiotics_disease",4,"Blue","no_antibiotics","disease","H",78,0
"1005","4_Green_no_antibiotics_disease",4,"Green","no_antibiotics","disease","H",78,0
"1006","4_Grey_no_antibiotics_disease",4,"Grey","no_antibiotics","disease","H",78,0
"1007","4_Neon_no_antibiotics_disease",4,"Neon","no_antibiotics","disease","H",78,0
"1008","4_Orange_no_antibiotics_disease",4,"Orange","no_antibiotics","disease","H",78,0
"1009","4_Pink_no_antibiotics_disease",4,"Pink","no_antibiotics","disease","H",78,0
"1010","4_Purple_no_antibiotics_disease",4,"Purple","no_antibiotics","disease","H",78,0
"1011","4_Red_no_antibiotics_disease",4,"Red","no_antibiotics","disease","H",78,0
"1012","4_Yellow_no_antibiotics_disease",4,"Yellow","no_antibiotics","disease","H",78,0
"1013","5_Black_no_antibiotics_disease",5,"Black","no_antibiotics","disease","H",78,0
"1014","5_Blue_no_antibiotics_disease",5,"Blue","no_antibiotics","disease","WBD",78,0
"1015","5_Green_no_antibiotics_disease",5,"Green","no_antibiotics","disease","H",78,0
"1016","5_Grey_no_antibiotics_disease",5,"Grey","no_antibiotics","disease","WBD",78,1
"1017","5_Neon_no_antibiotics_disease",5,"Neon","no_antibiotics","disease","H",78,0
"1018","5_Orange_no_antibiotics_disease",5,"Orange","no_antibiotics","disease","WBD",78,1
"1019","5_Pink_no_antibiotics_disease",5,"Pink","no_antibiotics","disease","H",78,0
"1020","5_Purple_no_antibiotics_disease",5,"Purple","no_antibiotics","disease","H",78,0
"1021","5_Red_no_antibiotics_disease",5,"Red","no_antibiotics","disease","WBD",78,1
"1022","5_Yellow_no_antibiotics_disease",5,"Yellow","no_antibiotics","disease","H",78,0
"1023","1_Black_plus_antibiotics_healthy",1,"Black","plus_antibiotics","healthy","H",78,0
"1024","1_Blue_plus_antibiotics_healthy",1,"Blue","plus_antibiotics","healthy","H",78,0
"1025","1_Green_plus_antibiotics_healthy",1,"Green","plus_antibiotics","healthy","H",78,0
"1026","1_Grey_plus_antibiotics_healthy",1,"Grey","plus_antibiotics","healthy","H",78,0
"1027","1_Neon_plus_antibiotics_healthy",1,"Neon","plus_antibiotics","healthy","H",78,0
"1028","1_Orange_plus_antibiotics_healthy",1,"Orange","plus_antibiotics","healthy","H",78,0
"1029","1_Pink_plus_antibiotics_healthy",1,"Pink","plus_antibiotics","healthy","H",78,0
"1030","1_Purple_plus_antibiotics_healthy",1,"Purple","plus_antibiotics","healthy","H",78,0
"1031","1_Red_plus_antibiotics_healthy",1,"Red","plus_antibiotics","healthy","H",78,0
"1032","1_Yellow_plus_antibiotics_healthy",1,"Yellow","plus_antibiotics","healthy","H",78,0
"1033","2_Black_plus_antibiotics_healthy",2,"Black","plus_antibiotics","healthy","H",78,0
"1034","2_Blue_plus_antibiotics_healthy",2,"Blue","plus_antibiotics","healthy","H",78,0
"1035","2_Green_plus_antibiotics_healthy",2,"Green","plus_antibiotics","healthy","H",78,0
"1036","2_Grey_plus_antibiotics_healthy",2,"Grey","plus_antibiotics","healthy","H",78,0
"1037","2_Neon_plus_antibiotics_healthy",2,"Neon","plus_antibiotics","healthy","H",78,0
"1038","2_Orange_plus_antibiotics_healthy",2,"Orange","plus_antibiotics","healthy","H",78,0
"1039","2_Pink_plus_antibiotics_healthy",2,"Pink","plus_antibiotics","healthy","H",78,0
"1040","2_Purple_plus_antibiotics_healthy",2,"Purple","plus_antibiotics","healthy","H",78,0
"1041","2_Red_plus_antibiotics_healthy",2,"Red","plus_antibiotics","healthy","H",78,0
"1042","2_Yellow_plus_antibiotics_healthy",2,"Yellow","plus_antibiotics","healthy","H",78,0
"1043","3_Black_plus_antibiotics_healthy",3,"Black","plus_antibiotics","healthy","H",78,0
"1044","3_Blue_plus_antibiotics_healthy",3,"Blue","plus_antibiotics","healthy","H",78,0
"1045","3_Green_plus_antibiotics_healthy",3,"Green","plus_antibiotics","healthy","H",78,0
"1046","3_Grey_plus_antibiotics_healthy",3,"Grey","plus_antibiotics","healthy","H",78,0
"1047","3_Neon_plus_antibiotics_healthy",3,"Neon","plus_antibiotics","healthy","H",78,0
"1048","3_Orange_plus_antibiotics_healthy",3,"Orange","plus_antibiotics","healthy","H",78,0
"1049","3_Pink_plus_antibiotics_healthy",3,"Pink","plus_antibiotics","healthy","H",78,0
"1050","3_Purple_plus_antibiotics_healthy",3,"Purple","plus_antibiotics","healthy","H",78,0
"1051","3_Red_plus_antibiotics_healthy",3,"Red","plus_antibiotics","healthy","H",78,0
"1052","3_Yellow_plus_antibiotics_healthy",3,"Yellow","plus_antibiotics","healthy","H",78,0
"1053","4_Black_plus_antibiotics_healthy",4,"Black","plus_antibiotics","healthy","H",78,0
"1054","4_Blue_plus_antibiotics_healthy",4,"Blue","plus_antibiotics","healthy","H",78,0
"1055","4_Green_plus_antibiotics_healthy",4,"Green","plus_antibiotics","healthy","H",78,0
"1056","4_Grey_plus_antibiotics_healthy",4,"Grey","plus_antibiotics","healthy","H",78,0
"1057","4_Neon_plus_antibiotics_healthy",4,"Neon","plus_antibiotics","healthy","H",78,0
"1058","4_Orange_plus_antibiotics_healthy",4,"Orange","plus_antibiotics","healthy","H",78,0
"1059","4_Pink_plus_antibiotics_healthy",4,"Pink","plus_antibiotics","healthy","H",78,0
"1060","4_Purple_plus_antibiotics_healthy",4,"Purple","plus_antibiotics","healthy","H",78,0
"1061","4_Red_plus_antibiotics_healthy",4,"Red","plus_antibiotics","healthy","H",78,0
"1062","4_Yellow_plus_antibiotics_healthy",4,"Yellow","plus_antibiotics","healthy","H",78,0
"1063","5_Black_plus_antibiotics_healthy",5,"Black","plus_antibiotics","healthy","H",78,0
"1064","5_Blue_plus_antibiotics_healthy",5,"Blue","plus_antibiotics","healthy","H",78,0
"1065","5_Green_plus_antibiotics_healthy",5,"Green","plus_antibiotics","healthy","H",78,0
"1066","5_Grey_plus_antibiotics_healthy",5,"Grey","plus_antibiotics","healthy","H",78,0
"1067","5_Neon_plus_antibiotics_healthy",5,"Neon","plus_antibiotics","healthy","H",78,0
