,time,date,month.year,site,transect.number,meter,side,Acerv,WBDint,WBD,Timepoint,Timepoint1
1460,Winter17,1/17/2017,17-Jan,Sebastian,1,25,R,1,0,0,T4,T4: Winter17
1461,Winter17,1/17/2017,17-Jan,Sebastian,1,26,R,1,0,0,T4,T4: Winter17
1462,Winter17,1/17/2017,17-Jan,Sebastian,1,27,R,1,1,1,T4,T4: Winter17
1463,Winter17,1/17/2017,17-Jan,Sebastian,1,28,R,1,0,0,T4,T4: Winter17
1464,Winter17,1/17/2017,17-Jan,Sebastian,1,29,R,1,0,0,T4,T4: Winter17
1465,Winter17,1/17/2017,17-Jan,Sebastian,1,30,R,1,0,0,T4,T4: Winter17
1466,Winter17,1/17/2017,17-Jan,Sebastian,1,31,R,1,0,0,T4,T4: Winter17
1467,Winter17,1/17/2017,17-Jan,Sebastian,1,32,R,1,0,0,T4,T4: Winter17
1468,Winter17,1/17/2017,17-Jan,Sebastian,1,33,R,0,0,0,T4,T4: Winter17
1469,Winter17,1/17/2017,17-Jan,Sebastian,1,34,R,0,0,0,T4,T4: Winter17
1470,Winter17,1/17/2017,17-Jan,Sebastian,1,35,R,0,0,0,T4,T4: Winter17
1471,Winter17,1/17/2017,17-Jan,Sebastian,1,36,R,0,0,0,T4,T4: Winter17
1472,Winter17,1/17/2017,17-Jan,Sebastian,1,37,R,0,0,0,T4,T4: Winter17
1473,Winter17,1/17/2017,17-Jan,Sebastian,1,38,R,0,0,0,T4,T4: Winter17
1474,Winter17,1/17/2017,17-Jan,Sebastian,1,39,R,0,0,0,T4,T4: Winter17
1475,Winter17,1/17/2017,17-Jan,Sebastian,1,40,R,0,0,0,T4,T4: Winter17
1476,Winter17,1/17/2017,17-Jan,Sebastian,1,0,L,0,0,0,T4,T4: Winter17
1477,Winter17,1/17/2017,17-Jan,Sebastian,1,1,L,0,0,0,T4,T4: Winter17
1478,Winter17,1/17/2017,17-Jan,Sebastian,1,2,L,0,0,0,T4,T4: Winter17
1479,Winter17,1/17/2017,17-Jan,Sebastian,1,3,L,0,0,0,T4,T4: Winter17
1480,Winter17,1/17/2017,17-Jan,Sebastian,1,4,L,1,0,0,T4,T4: Winter17
1481,Winter17,1/17/2017,17-Jan,Sebastian,1,5,L,0,0,0,T4,T4: Winter17
1482,Winter17,1/17/2017,17-Jan,Sebastian,1,6,L,1,1,1,T4,T4: Winter17
1483,Winter17,1/17/2017,17-Jan,Sebastian,1,7,L,1,1,1,T4,T4: Winter17
1484,Winter17,1/17/2017,17-Jan,Sebastian,1,8,L,1,0,0,T4,T4: Winter17
1485,Winter17,1/17/2017,17-Jan,Sebastian,1,9,L,1,1,1,T4,T4: Winter17
1486,Winter17,1/17/2017,17-Jan,Sebastian,1,10,L,1,0,0,T4,T4: Winter17
1487,Winter17,1/17/2017,17-Jan,Sebastian,1,11,L,1,0,0,T4,T4: Winter17
1488,Winter17,1/17/2017,17-Jan,Sebastian,1,12,L,1,0,0,T4,T4: Winter17
1489,Winter17,1/17/2017,17-Jan,Sebastian,1,13,L,1,0,0,T4,T4: Winter17
1490,Winter17,1/17/2017,17-Jan,Sebastian,1,14,L,1,0,0,T4,T4: Winter17
1491,Winter17,1/17/2017,17-Jan,Sebastian,1,15,L,1,0,0,T4,T4: Winter17
1492,Winter17,1/17/2017,17-Jan,Sebastian,1,16,L,1,0,0,T4,T4: Winter17
1493,Winter17,1/17/2017,17-Jan,Sebastian,1,17,L,1,2,1,T4,T4: Winter17
1494,Winter17,1/17/2017,17-Jan,Sebastian,1,18,L,1,0,0,T4,T4: Winter17
1495,Winter17,1/17/2017,17-Jan,Sebastian,1,19,L,0,0,0,T4,T4: Winter17
1496,Winter17,1/17/2017,17-Jan,Sebastian,1,20,L,0,0,0,T4,T4: Winter17
1497,Winter17,1/17/2017,17-Jan,Sebastian,1,21,L,0,0,0,T4,T4: Winter17
1498,Winter17,1/17/2017,17-Jan,Sebastian,1,22,L,0,0,0,T4,T4: Winter17
1499,Winter17,1/17/2017,17-Jan,Sebastian,1,23,L,1,0,0,T4,T4: Winter17
1500,Winter17,1/17/2017,17-Jan,Sebastian,1,24,L,1,2,1,T4,T4: Winter17
1501,Winter17,1/17/2017,17-Jan,Sebastian,1,25,L,1,1,1,T4,T4: Winter17
1502,Winter17,1/17/2017,17-Jan,Sebastian,1,26,L,1,0,0,T4,T4: Winter17
1503,Winter17,1/17/2017,17-Jan,Sebastian,1,27,L,1,0,0,T4,T4: Winter17
1504,Winter17,1/17/2017,17-Jan,Sebastian,1,28,L,1,0,0,T4,T4: Winter17
1505,Winter17,1/17/2017,17-Jan,Sebastian,1,29,L,1,1,1,T4,T4: Winter17
1506,Winter17,1/17/2017,17-Jan,Sebastian,1,30,L,1,0,0,T4,T4: Winter17
1507,Winter17,1/17/2017,17-Jan,Sebastian,1,31,L,1,0,0,T4,T4: Winter17
1508,Winter17,1/17/2017,17-Jan,Sebastian,1,32,L,1,0,0,T4,T4: Winter17
1509,Winter17,1/17/2017,17-Jan,Sebastian,1,33,L,1,0,0,T4,T4: Winter17
1510,Winter17,1/17/2017,17-Jan,Sebastian,1,34,L,0,0,0,T4,T4: Winter17
1511,Winter17,1/17/2017,17-Jan,Sebastian,1,35,L,0,0,0,T4,T4: Winter17
1512,Winter17,1/17/2017,17-Jan,Sebastian,1,36,L,0,0,0,T4,T4: Winter17
1513,Winter17,1/17/2017,17-Jan,Sebastian,1,37,L,1,0,0,T4,T4: Winter17
1514,Winter17,1/17/2017,17-Jan,Sebastian,1,38,L,0,0,0,T4,T4: Winter17
1515,Winter17,1/17/2017,17-Jan,Sebastian,1,39,L,0,0,0,T4,T4: Winter17
1516,Winter17,1/17/2017,17-Jan,Sebastian,1,40,L,0,0,0,T4,T4: Winter17
1517,Winter17,1/17/2017,17-Jan,CK4,1,0,R,1,0,0,T4,T4: Winter17
1518,Winter17,1/17/2017,17-Jan,CK4,1,1,R,1,0,0,T4,T4: Winter17
1519,Winter17,1/17/2017,17-Jan,CK4,1,2,R,0,0,0,T4,T4: Winter17
1520,Winter17,1/17/2017,17-Jan,CK4,1,3,R,0,0,0,T4,T4: Winter17
1521,Winter17,1/17/2017,17-Jan,CK4,1,4,R,0,0,0,T4,T4: Winter17
1522,Winter17,1/17/2017,17-Jan,CK4,1,5,R,0,0,0,T4,T4: Winter17
1523,Winter17,1/17/2017,17-Jan,CK4,1,6,R,0,0,0,T4,T4: Winter17
1524,Winter17,1/17/2017,17-Jan,CK4,1,7,R,0,0,0,T4,T4: Winter17
1525,Winter17,1/17/2017,17-Jan,CK4,1,8,R,1,1,1,T4,T4: Winter17
1526,Winter17,1/17/2017,17-Jan,CK4,1,9,R,1,0,0,T4,T4: Winter17
1527,Winter17,1/17/2017,17-Jan,CK4,1,10,R,1,0,0,T4,T4: Winter17
1528,Winter17,1/17/2017,17-Jan,CK4,1,11,R,1,0,0,T4,T4: Winter17
1529,Winter17,1/17/2017,17-Jan,CK4,1,12,R,1,1,1,T4,T4: Winter17
1530,Winter17,1/17/2017,17-Jan,CK4,1,13,R,1,1,1,T4,T4: Winter17
1531,Winter17,1/17/2017,17-Jan,CK4,1,14,R,1,2,1,T4,T4: Winter17
1532,Winter17,1/17/2017,17-Jan,CK4,1,15,R,1,0,0,T4,T4: Winter17
1533,Winter17,1/17/2017,17-Jan,CK4,1,16,R,1,0,0,T4,T4: Winter17
1534,Winter17,1/17/2017,17-Jan,CK4,1,17,R,1,0,0,T4,T4: Winter17
1535,Winter17,1/17/2017,17-Jan,CK4,1,18,R,1,0,0,T4,T4: Winter17
1536,Winter17,1/17/2017,17-Jan,CK4,1,19,R,1,1,1,T4,T4: Winter17
1537,Winter17,1/17/2017,17-Jan,CK4,1,20,R,1,0,0,T4,T4: Winter17
1538,Winter17,1/17/2017,17-Jan,CK4,1,21,R,1,1,1,T4,T4: Winter17
1539,Winter17,1/17/2017,17-Jan,CK4,1,22,R,1,0,0,T4,T4: Winter17
1540,Winter17,1/17/2017,17-Jan,CK4,1,23,R,1,1,1,T4,T4: Winter17
1541,Winter17,1/17/2017,17-Jan,CK4,1,24,R,1,1,1,T4,T4: Winter17
1542,Winter17,1/17/2017,17-Jan,CK4,1,25,R,1,0,0,T4,T4: Winter17
1543,Winter17,1/17/2017,17-Jan,CK4,1,26,R,1,0,0,T4,T4: Winter17
1544,Winter17,1/17/2017,17-Jan,CK4,1,27,R,1,0,0,T4,T4: Winter17
1545,Winter17,1/17/2017,17-Jan,CK4,1,28,R,1,0,0,T4,T4: Winter17
1546,Winter17,1/17/2017,17-Jan,CK4,1,29,R,1,0,0,T4,T4: Winter17
1547,Winter17,1/17/2017,17-Jan,CK4,1,30,R,1,0,0,T4,T4: Winter17
1548,Winter17,1/17/2017,17-Jan,CK4,1,31,R,1,0,0,T4,T4: Winter17
1549,Winter17,1/17/2017,17-Jan,CK4,1,32,R,1,0,0,T4,T4: Winter17
1550,Winter17,1/17/2017,17-Jan,CK4,1,33,R,1,0,0,T4,T4: Winter17
1551,Winter17,1/17/2017,17-Jan,CK4,1,34,R,0,0,0,T4,T4: Winter17
1552,Winter17,1/17/2017,17-Jan,CK4,1,35,R,0,0,0,T4,T4: Winter17
1553,Winter17,1/17/2017,17-Jan,CK4,1,36,R,0,0,0,T4,T4: Winter17
1554,Winter17,1/17/2017,17-Jan,CK4,1,37,R,0,0,0,T4,T4: Winter17
1555,Winter17,1/17/2017,17-Jan,CK4,1,38,R,0,0,0,T4,T4: Winter17
1556,Winter17,1/17/2017,17-Jan,CK4,1,39,R,1,0,0,T4,T4: Winter17
1557,Winter17,1/17/2017,17-Jan,CK4,1,40,R,1,0,0,T4,T4: Winter17
1558,Winter17,1/17/2017,17-Jan,CK4,1,41,R,1,0,0,T4,T4: Winter17
1559,Winter17,1/17/2017,17-Jan,CK4,1,42,R,1,0,0,T4,T4: Winter17
1560,Winter17,1/17/2017,17-Jan,CK4,1,43,R,1,0,0,T4,T4: Winter17
1561,Winter17,1/17/2017,17-Jan,CK4,1,44,R,1,0,0,T4,T4: Winter17
1562,Winter17,1/17/2017,17-Jan,CK4,1,45,R,0,0,0,T4,T4: Winter17
1563,Winter17,1/17/2017,17-Jan,CK4,1,0,L,0,0,0,T4,T4: Winter17
1564,Winter17,1/17/2017,17-Jan,CK4,1,1,L,0,0,0,T4,T4: Winter17
1565,Winter17,1/17/2017,17-Jan,CK4,1,2,L,0,0,0,T4,T4: Winter17
1566,Winter17,1/17/2017,17-Jan,CK4,1,3,L,0,0,0,T4,T4: Winter17
1567,Winter17,1/17/2017,17-Jan,CK4,1,4,L,0,0,0,T4,T4: Winter17
1568,Winter17,1/17/2017,17-Jan,CK4,1,5,L,0,0,0,T4,T4: Winter17
1569,Winter17,1/17/2017,17-Jan,CK4,1,6,L,0,0,0,T4,T4: Winter17
1570,Winter17,1/17/2017,17-Jan,CK4,1,7,L,0,0,0,T4,T4: Winter17
1571,Winter17,1/17/2017,17-Jan,CK4,1,8,L,1,2,1,T4,T4: Winter17
1572,Winter17,1/17/2017,17-Jan,CK4,1,9,L,1,0,0,T4,T4: Winter17
1573,Winter17,1/17/2017,17-Jan,CK4,1,10,L,1,0,0,T4,T4: Winter17
1574,Winter17,1/17/2017,17-Jan,CK4,1,11,L,1,0,0,T4,T4: Winter17
1575,Winter17,1/17/2017,17-Jan,CK4,1,12,L,1,0,0,T4,T4: Winter17
1576,Winter17,1/17/2017,17-Jan,CK4,1,13,L,1,1,1,T4,T4: Winter17
1577,Winter17,1/17/2017,17-Jan,CK4,1,14,L,1,1,1,T4,T4: Winter17
1578,Winter17,1/17/2017,17-Jan,CK4,1,15,L,1,0,0,T4,T4: Winter17
1579,Winter17,1/17/2017,17-Jan,CK4,1,16,L,1,0,0,T4,T4: Winter17
1580,Winter17,1/17/2017,17-Jan,CK4,1,17,L,1,0,0,T4,T4: Winter17
1581,Winter17,1/17/2017,17-Jan,CK4,1,18,L,1,0,0,T4,T4: Winter17
1582,Winter17,1/17/2017,17-Jan,CK4,1,19,L,1,0,0,T4,T4: Winter17
1583,Winter17,1/17/2017,17-Jan,CK4,1,20,L,1,0,0,T4,T4: Winter17
1584,Winter17,1/17/2017,17-Jan,CK4,1,21,L,1,0,0,T4,T4: Winter17
1585,Winter17,1/17/2017,17-Jan,CK4,1,22,L,1,0,0,T4,T4: Winter17
1586,Winter17,1/17/2017,17-Jan,CK4,1,23,L,1,0,0,T4,T4: Winter17
1587,Winter17,1/17/2017,17-Jan,CK4,1,24,L,1,2,1,T4,T4: Winter17
1588,Winter17,1/17/2017,17-Jan,CK4,1,25,L,1,0,0,T4,T4: Winter17
1589,Winter17,1/17/2017,17-Jan,CK4,1,26,L,1,0,0,T4,T4: Winter17
1590,Winter17,1/17/2017,17-Jan,CK4,1,27,L,1,1,1,T4,T4: Winter17
1591,Winter17,1/17/2017,17-Jan,CK4,1,28,L,1,0,0,T4,T4: Winter17
1592,Winter17,1/17/2017,17-Jan,CK4,1,29,L,1,0,0,T4,T4: Winter17
1593,Winter17,1/17/2017,17-Jan,CK4,1,30,L,1,0,0,T4,T4: Winter17
1594,Winter17,1/17/2017,17-Jan,CK4,1,31,L,1,0,0,T4,T4: Winter17
1595,Winter17,1/17/2017,17-Jan,CK4,1,32,L,1,0,0,T4,T4: Winter17
1596,Winter17,1/17/2017,17-Jan,CK4,1,33,L,1,0,0,T4,T4: Winter17
1597,Winter17,1/17/2017,17-Jan,CK4,1,34,L,1,0,0,T4,T4: Winter17
1598,Winter17,1/17/2017,17-Jan,CK4,1,35,L,0,0,0,T4,T4: Winter17
1599,Winter17,1/17/2017,17-Jan,CK4,1,36,L,0,0,0,T4,T4: Winter17
1600,Winter17,1/17/2017,17-Jan,CK4,1,37,L,0,0,0,T4,T4: Winter17
1601,Winter17,1/17/2017,17-Jan,CK4,1,38,L,0,0,0,T4,T4: Winter17
1602,Winter17,1/17/2017,17-Jan,CK4,1,39,L,1,0,0,T4,T4: Winter17
1603,Winter17,1/17/2017,17-Jan,CK4,1,40,L,1,0,0,T4,T4: Winter17
1604,Winter17,1/17/2017,17-Jan,CK4,1,41,L,1,0,0,T4,T4: Winter17
1605,Winter17,1/17/2017,17-Jan,CK4,1,42,L,1,0,0,T4,T4: Winter17
1606,Winter17,1/17/2017,17-Jan,CK4,1,43,L,1,0,0,T4,T4: Winter17
1607,Winter17,1/17/2017,17-Jan,CK4,1,44,L,1,0,0,T4,T4: Winter17
1608,Winter17,1/17/2017,17-Jan,CK4,1,45,L,1,2,1,T4,T4: Winter17
1609,Winter17,1/17/2017,17-Jan,CK14,1,0,R,1,0,0,T4,T4: Winter17
1610,Winter17,1/17/2017,17-Jan,CK14,1,1,R,1,0,0,T4,T4: Winter17
1611,Winter17,1/17/2017,17-Jan,CK14,1,2,R,1,0,0,T4,T4: Winter17
1612,Winter17,1/17/2017,17-Jan,CK14,1,3,R,1,0,0,T4,T4: Winter17
1613,Winter17,1/17/2017,17-Jan,CK14,1,4,R,1,1,1,T4,T4: Winter17
1614,Winter17,1/17/2017,17-Jan,CK14,1,5,R,1,0,0,T4,T4: Winter17
1615,Winter17,1/17/2017,17-Jan,CK14,1,6,R,1,0,0,T4,T4: Winter17
1616,Winter17,1/17/2017,17-Jan,CK14,1,7,R,1,0,0,T4,T4: Winter17
1617,Winter17,1/17/2017,17-Jan,CK14,1,8,R,1,1,1,T4,T4: Winter17
1618,Winter17,1/17/2017,17-Jan,CK14,1,9,R,1,0,0,T4,T4: Winter17
1619,Winter17,1/17/2017,17-Jan,CK14,1,10,R,1,1,1,T4,T4: Winter17
1620,Winter17,1/17/2017,17-Jan,CK14,1,11,R,1,0,0,T4,T4: Winter17
1621,Winter17,1/17/2017,17-Jan,CK14,1,12,R,0,0,0,T4,T4: Winter17
1622,Winter17,1/17/2017,17-Jan,CK14,1,13,R,1,1,1,T4,T4: Winter17
1623,Winter17,1/17/2017,17-Jan,CK14,1,14,R,1,5,1,T4,T4: Winter17
1624,Winter17,1/17/2017,17-Jan,CK14,1,15,R,1,5,1,T4,T4: Winter17
1625,Winter17,1/17/2017,17-Jan,CK14,1,16,R,1,3,1,T4,T4: Winter17
1626,Winter17,1/17/2017,17-Jan,CK14,1,17,R,1,0,0,T4,T4: Winter17
1627,Winter17,1/17/2017,17-Jan,CK14,1,18,R,1,1,1,T4,T4: Winter17
1628,Winter17,1/17/2017,17-Jan,CK14,1,19,R,1,0,0,T4,T4: Winter17
1629,Winter17,1/17/2017,17-Jan,CK14,1,20,R,0,0,0,T4,T4: Winter17
1630,Winter17,1/17/2017,17-Jan,CK14,1,21,R,0,0,0,T4,T4: Winter17
1631,Winter17,1/17/2017,17-Jan,CK14,1,22,R,0,0,0,T4,T4: Winter17
1632,Winter17,1/17/2017,17-Jan,CK14,1,23,R,0,0,0,T4,T4: Winter17
1633,Winter17,1/17/2017,17-Jan,CK14,1,24,R,0,0,0,T4,T4: Winter17
1634,Winter17,1/17/2017,17-Jan,CK14,1,25,R,1,0,0,T4,T4: Winter17
1635,Winter17,1/17/2017,17-Jan,CK14,1,26,R,1,0,0,T4,T4: Winter17
1636,Winter17,1/17/2017,17-Jan,CK14,1,27,R,1,0,0,T4,T4: Winter17
1637,Winter17,1/17/2017,17-Jan,CK14,1,28,R,0,0,0,T4,T4: Winter17
1638,Winter17,1/17/2017,17-Jan,CK14,1,29,R,1,2,1,T4,T4: Winter17
1639,Winter17,1/17/2017,17-Jan,CK14,1,30,R,0,0,0,T4,T4: Winter17
1640,Winter17,1/17/2017,17-Jan,CK14,1,31,R,1,0,0,T4,T4: Winter17
1641,Winter17,1/17/2017,17-Jan,CK14,1,32,R,1,0,0,T4,T4: Winter17
1642,Winter17,1/17/2017,17-Jan,CK14,1,33,R,0,0,0,T4,T4: Winter17
1643,Winter17,1/17/2017,17-Jan,CK14,1,34,R,1,0,0,T4,T4: Winter17
1644,Winter17,1/17/2017,17-Jan,CK14,1,35,R,1,0,0,T4,T4: Winter17
1645,Winter17,1/17/2017,17-Jan,CK14,1,36,R,1,2,1,T4,T4: Winter17
1646,Winter17,1/17/2017,17-Jan,CK14,1,37,R,1,4,1,T4,T4: Winter17
1647,Winter17,1/17/2017,17-Jan,CK14,1,38,R,1,2,1,T4,T4: Winter17
1648,Winter17,1/17/2017,17-Jan,CK14,1,39,R,1,1,1,T4,T4: Winter17
1649,Winter17,1/17/2017,17-Jan,CK14,1,40,R,1,1,1,T4,T4: Winter17
1650,Winter17,1/17/2017,17-Jan,CK14,1,41,R,1,0,0,T4,T4: Winter17
1651,Winter17,1/17/2017,17-Jan,CK14,1,42,R,1,0,0,T4,T4: Winter17
1652,Winter17,1/17/2017,17-Jan,CK14,1,43,R,1,0,0,T4,T4: Winter17
1653,Winter17,1/17/2017,17-Jan,CK14,1,44,R,1,1,1,T4,T4: Winter17
1654,Winter17,1/17/2017,17-Jan,CK14,1,45,R,1,1,1,T4,T4: Winter17
1655,Winter17,1/17/2017,17-Jan,CK14,1,46,R,1,0,0,T4,T4: Winter17
1656,Winter17,1/17/2017,17-Jan,CK14,1,47,R,1,0,0,T4,T4: Winter17
1657,Winter17,1/17/2017,17-Jan,CK14,1,48,R,1,0,0,T4,T4: Winter17
1658,Winter17,1/17/2017,17-Jan,CK14,1,49,R,1,0,0,T4,T4: Winter17
1659,Winter17,1/17/2017,17-Jan,CK14,1,0,L,0,0,0,T4,T4: Winter17
1660,Winter17,1/17/2017,17-Jan,CK14,1,1,L,1,0,0,T4,T4: Winter17
1661,Winter17,1/17/2017,17-Jan,CK14,1,2,L,1,0,0,T4,T4: Winter17
1662,Winter17,1/17/2017,17-Jan,CK14,1,3,L,1,0,0,T4,T4: Winter17
1663,Winter17,1/17/2017,17-Jan,CK14,1,4,L,1,0,0,T4,T4: Winter17
1664,Winter17,1/17/2017,17-Jan,CK14,1,5,L,1,0,0,T4,T4: Winter17
1665,Winter17,1/17/2017,17-Jan,CK14,1,6,L,1,0,0,T4,T4: Winter17
1666,Winter17,1/17/2017,17-Jan,CK14,1,7,L,1,0,0,T4,T4: Winter17
1667,Winter17,1/17/2017,17-Jan,CK14,1,8,L,1,0,0,T4,T4: Winter17
1668,Winter17,1/17/2017,17-Jan,CK14,1,9,L,1,0,0,T4,T4: Winter17
1669,Winter17,1/17/2017,17-Jan,CK14,1,10,L,1,0,0,T4,T4: Winter17
1670,Winter17,1/17/2017,17-Jan,CK14,1,11,L,1,1,1,T4,T4: Winter17
1671,Winter17,1/17/2017,17-Jan,CK14,1,12,L,0,0,0,T4,T4: Winter17
1672,Winter17,1/17/2017,17-Jan,CK14,1,13,L,1,0,0,T4,T4: Winter17
1673,Winter17,1/17/2017,17-Jan,CK14,1,14,L,1,0,0,T4,T4: Winter17
1674,Winter17,1/17/2017,17-Jan,CK14,1,15,L,1,0,0,T4,T4: Winter17
1675,Winter17,1/17/2017,17-Jan,CK14,1,16,L,1,0,0,T4,T4: Winter17
1676,Winter17,1/17/2017,17-Jan,CK14,1,17,L,1,0,0,T4,T4: Winter17
1677,Winter17,1/17/2017,17-Jan,CK14,1,18,L,1,0,0,T4,T4: Winter17
1678,Winter17,1/17/2017,17-Jan,CK14,1,19,L,1,0,0,T4,T4: Winter17
1679,Winter17,1/17/2017,17-Jan,CK14,1,20,L,1,0,0,T4,T4: Winter17
1680,Winter17,1/17/2017,17-Jan,CK14,1,21,L,0,0,0,T4,T4: Winter17
1681,Winter17,1/17/2017,17-Jan,CK14,1,22,L,0,0,0,T4,T4: Winter17
1682,Winter17,1/17/2017,17-Jan,CK14,1,23,L,0,0,0,T4,T4: Winter17
1683,Winter17,1/17/2017,17-Jan,CK14,1,24,L,0,0,0,T4,T4: Winter17
1684,Winter17,1/17/2017,17-Jan,CK14,1,25,L,1,0,0,T4,T4: Winter17
1685,Winter17,1/17/2017,17-Jan,CK14,1,26,L,1,0,0,T4,T4: Winter17
1686,Winter17,1/17/2017,17-Jan,CK14,1,27,L,1,0,0,T4,T4: Winter17
1687,Winter17,1/17/2017,17-Jan,CK14,1,28,L,1,0,0,T4,T4: Winter17
1688,Winter17,1/17/2017,17-Jan,CK14,1,29,L,1,0,0,T4,T4: Winter17
1689,Winter17,1/17/2017,17-Jan,CK14,1,30,L,1,0,0,T4,T4: Winter17
1690,Winter17,1/17/2017,17-Jan,CK14,1,31,L,1,0,0,T4,T4: Winter17
1691,Winter17,1/17/2017,17-Jan,CK14,1,32,L,1,0,0,T4,T4: Winter17
1692,Winter17,1/17/2017,17-Jan,CK14,1,33,L,1,0,0,T4,T4: Winter17
1693,Winter17,1/17/2017,17-Jan,CK14,1,34,L,0,0,0,T4,T4: Winter17
1694,Winter17,1/17/2017,17-Jan,CK14,1,35,L,0,0,0,T4,T4: Winter17
1695,Winter17,1/17/2017,17-Jan,CK14,1,36,L,1,0,0,T4,T4: Winter17
1696,Winter17,1/17/2017,17-Jan,CK14,1,37,L,1,6,1,T4,T4: Winter17
1697,Winter17,1/17/2017,17-Jan,CK14,1,38,L,1,0,0,T4,T4: Winter17
1698,Winter17,1/17/2017,17-Jan,CK14,1,39,L,1,2,1,T4,T4: Winter17
1699,Winter17,1/17/2017,17-Jan,CK14,1,40,L,1,1,1,T4,T4: Winter17
1700,Winter17,1/17/2017,17-Jan,CK14,1,41,L,1,2,1,T4,T4: Winter17
1701,Winter17,1/17/2017,17-Jan,CK14,1,42,L,1,2,1,T4,T4: Winter17
1702,Winter17,1/17/2017,17-Jan,CK14,1,43,L,1,0,0,T4,T4: Winter17
1703,Winter17,1/17/2017,17-Jan,CK14,1,44,L,1,0,0,T4,T4: Winter17
1704,Winter17,1/17/2017,17-Jan,CK14,1,45,L,1,0,0,T4,T4: Winter17
1705,Winter17,1/17/2017,17-Jan,CK14,1,46,L,1,0,0,T4,T4: Winter17
1706,Winter17,1/17/2017,17-Jan,CK14,1,47,L,1,0,0,T4,T4: Winter17
1707,Winter17,1/17/2017,17-Jan,CK14,1,48,L,1,1,1,T4,T4: Winter17
1708,Winter17,1/17/2017,17-Jan,CK14,1,49,L,1,0,0,T4,T4: Winter17
1709,Winter17,1/17/2017,17-Jan,Moguls,1,0,R,0,0,0,T4,T4: Winter17
1710,Winter17,1/17/2017,17-Jan,Moguls,1,1,R,0,0,0,T4,T4: Winter17
1711,Winter17,1/17/2017,17-Jan,Moguls,1,2,R,0,0,0,T4,T4: Winter17
1712,Winter17,1/17/2017,17-Jan,Moguls,1,3,R,0,0,0,T4,T4: Winter17
1713,Winter17,1/17/2017,17-Jan,Moguls,1,4,R,0,0,0,T4,T4: Winter17
1714,Winter17,1/17/2017,17-Jan,Moguls,1,5,R,0,0,0,T4,T4: Winter17
1715,Winter17,1/17/2017,17-Jan,Moguls,1,6,R,0,0,0,T4,T4: Winter17
1716,Winter17,1/17/2017,17-Jan,Moguls,1,7,R,1,0,0,T4,T4: Winter17
1717,Winter17,1/17/2017,17-Jan,Moguls,1,8,R,1,0,0,T4,T4: Winter17
1718,Winter17,1/17/2017,17-Jan,Moguls,1,9,R,1,2,1,T4,T4: Winter17
1719,Winter17,1/17/2017,17-Jan,Moguls,1,10,R,1,0,0,T4,T4: Winter17
1720,Winter17,1/17/2017,17-Jan,Moguls,1,11,R,1,4,1,T4,T4: Winter17
1721,Winter17,1/17/2017,17-Jan,Moguls,1,12,R,1,1,1,T4,T4: Winter17
1722,Winter17,1/17/2017,17-Jan,Moguls,1,13,R,1,0,0,T4,T4: Winter17
1723,Winter17,1/17/2017,17-Jan,Moguls,1,14,R,0,0,0,T4,T4: Winter17
1724,Winter17,1/17/2017,17-Jan,Moguls,1,15,R,0,0,0,T4,T4: Winter17
1725,Winter17,1/17/2017,17-Jan,Moguls,1,16,R,1,1,1,T4,T4: Winter17
1726,Winter17,1/17/2017,17-Jan,Moguls,1,17,R,1,0,0,T4,T4: Winter17
1727,Winter17,1/17/2017,17-Jan,Moguls,1,18,R,1,0,0,T4,T4: Winter17
1728,Winter17,1/17/2017,17-Jan,Moguls,1,19,R,1,2,1,T4,T4: Winter17
1729,Winter17,1/17/2017,17-Jan,Moguls,1,20,R,1,0,0,T4,T4: Winter17
1730,Winter17,1/17/2017,17-Jan,Moguls,1,21,R,1,0,0,T4,T4: Winter17
1731,Winter17,1/17/2017,17-Jan,Moguls,1,22,R,1,1,1,T4,T4: Winter17
1732,Winter17,1/17/2017,17-Jan,Moguls,1,23,R,1,1,1,T4,T4: Winter17
1733,Winter17,1/17/2017,17-Jan,Moguls,1,24,R,1,0,0,T4,T4: Winter17
1734,Winter17,1/17/2017,17-Jan,Moguls,1,25,R,1,0,0,T4,T4: Winter17
1735,Winter17,1/17/2017,17-Jan,Moguls,1,26,R,1,0,0,T4,T4: Winter17
1736,Winter17,1/17/2017,17-Jan,Moguls,1,27,R,0,0,0,T4,T4: Winter17
1737,Winter17,1/17/2017,17-Jan,Moguls,1,28,R,0,0,0,T4,T4: Winter17
1738,Winter17,1/17/2017,17-Jan,Moguls,1,29,R,0,0,0,T4,T4: Winter17
1739,Winter17,1/17/2017,17-Jan,Moguls,1,30,R,1,0,0,T4,T4: Winter17
1740,Winter17,1/17/2017,17-Jan,Moguls,1,31,R,0,0,0,T4,T4: Winter17
1741,Winter17,1/17/2017,17-Jan,Moguls,1,32,R,0,0,0,T4,T4: Winter17
1742,Winter17,1/17/2017,17-Jan,Moguls,1,33,R,0,0,0,T4,T4: Winter17
1743,Winter17,1/17/2017,17-Jan,Moguls,1,34,R,0,0,0,T4,T4: Winter17
1744,Winter17,1/17/2017,17-Jan,Moguls,1,35,R,0,0,0,T4,T4: Winter17
1745,Winter17,1/17/2017,17-Jan,Moguls,1,36,R,0,0,0,T4,T4: Winter17
1746,Winter17,1/17/2017,17-Jan,Moguls,1,37,R,0,0,0,T4,T4: Winter17
